1627.26,1617.1117,0.8998,1615.7819,37.246,14.7145,-1342.8463,1621.204,10.05,-0.1881,0.7604,58.2896,2644.04,0.0191,0.0598,0.2481
1634.03,1618.8366,1.22,1616.2608,38.4738,18.1845,-1172.4843,1624.546,16.71,-0.1192,2.272,62.0149,2680.49,0.0133,0.0624,0.2465
1653.59,1625.9172,2.1371,1617.37,39.3426,32.5182,-1011.9677,1629.52,36.27,0.1001,3.6019,70.9962,2700.55,0.0254,0.0708,0.2485
1661.27,1631.8692,2.2684,1618.6904,41.04600000000001,35.7527,-907.3802,1636.296,43.95,0.3528,3.0328,73.9035,2701.97,0.0387,0.0836,0.2475
1709.59,1644.4028,4.7207,1622.2619,47.6902,75.1618,-802.0326,1657.148,80.87,0.6286,6.0823,85.1453,2733.53,0.054000000000000006,0.1089,0.3213
1717.37,1657.275,4.6322,1625.9108,52.8154,71.9991,-726.3998,1675.17,89.98,0.94,7.5373,86.2867,2736.35,0.0583,0.1414,0.3348
1707.83,1667.2553,3.4687,1628.7473,56.839,54.2209,-677.3302,1689.93,102.5,1.3225,5.6035,77.5219,2736.94,0.0463,0.1735,0.3353
1699.07,1671.7181,2.5143,1630.5715,59.3446,38.0291,-638.1692,1699.026,65.04,1.6186,5.0547,69.7185,2743.74,0.0422,0.2006,0.33299999999999996
1705.04,1675.761,2.4228,1632.0677,63.2124,37.0609,-613.7828,1707.78,51.45,1.9607,5.4238,72.0217,2752.83,0.0585,0.2235,0.3373
1698.12,1679.2778,1.6540000000000001,1635.4431,68.9946,23.7109,-653.3102,1705.486,36.85,2.0981,4.9959,65.1311,2781.11,0.0417,0.2399,0.3456
1691.1,1680.3044,0.9129999999999999,1638.9654,72.0774,8.8936,-663.4296,1700.2320000000002,-18.49,2.198,3.83,58.3368,2813.47,0.0337,0.2489,0.3518
1663.26,1676.3770000000002,-1.0334,1642.5896,72.4318,-22.2191,-678.3597,1691.318,-54.11,2.2633,2.2041,38.9836,2813.68,0.0058,0.2457,0.3767
1688.52,1676.6961,0.1654,1646.6769,72.6984,-1.9127,-664.4314,1689.2079999999999,-19.31,2.3168,5.1821,55.1748,2857.98,0.0161,0.24,0.3634
1670.71,1675.16,-1.0705,1649.1862,70.7494,-21.2791,-616.0402,1682.342,-28.36,2.3451,2.2448,45.0585,2898.76,-0.0227,0.2284,0.3416
1661.1,1673.9657,-1.676,1650.5223,63.398999999999994,-30.8736,-585.3947,1674.9379999999999,-43.94,2.3021,0.4542,40.2769,2867.1540000000005,-0.0328,0.21100000000000002,0.3094
1675.97,1673.1352,-0.8677,1652.8681,56.145,-12.9473,-577.2523,1671.912,-22.15,2.2342,0.8849,50.1079,2844.65,-0.0187,0.1937,0.3162
1696.19,1676.0646,0.3946,1656.655,51.5552,9.1982,-574.2616,1678.4979999999998,5.09,1.9454,-0.7838,60.6716,2873.24,-0.0017,0.1814,0.3167
1704.67,1682.126,0.9597,1660.8308,49.1416,17.9655,-601.3776,1681.7279999999998,13.57,1.6366,-0.2878,64.4587,2897.2,-0.0002,0.1741,0.3192
1711.18,1687.2635,1.3286,1664.6312,46.6806,23.3745,-575.9941,1689.8220000000001,20.08,1.4279,0.09300000000000001,67.3547,2936.75,0.0076,0.171,0.3284
1720.86,1692.9426,1.7923,1668.8346,45.8666,31.6164,-513.8248,1701.774,29.76,1.2851,0.6592,71.4985,3002.58,0.0173,0.1722,0.3283
