5794.86,5635.2642,2.9347,5504.8819,366.366,162.4609,90.6531,5680.55,204.21,2.2162,3.4909,80.0263,5635.8458,0.0404,0.3127,0.4721
5897.85,5676.3364,4.3033,5529.0335,380.2346,239.25,93.7688,5734.84,271.45,2.2192,5.1378,85.6091,5667.6487,0.0469,0.3244,0.4897
5927.61,5723.1868,4.3406,5554.8731,389.0842,235.6764,95.8458,5797.566,301.21,2.2205,6.5937,86.8806,5713.6889,0.0562,0.342,0.5219
5916.75,5759.6355,3.6087,5575.9819,399.30400000000003,197.9564,96.1562,5841.028,290.35,2.3585,5.2561,83.6443,5756.4731,0.0575,0.36,0.5194
5998.05,5795.023,4.4581,5601.0196,416.9976,242.5945,97.4375,5907.024,384.07,2.4564,7.2082,87.7452,5790.7005,0.0679,0.381,0.5017
5946.59,5821.0326,3.0358,5625.2927,428.2426,157.4764,93.8255,5937.37,247.15,2.5313,6.6395,73.7079,5832.1704,0.0538,0.3975,0.5251
5881.39,5832.578,1.4592,5645.715,430.6056,65.8455,84.0991,5934.078,213.32,2.6064,5.2005,59.2874,5865.3463,0.0455,0.4043,0.5078
5974.91,5848.0301,2.5063,5667.0873,442.62699999999995,127.6827,87.0619,5943.5380000000005,77.06,2.7748,6.1942,69.5435,5891.8871,0.0461,0.4094,0.4606
6050.21,5876.6561,3.173,5690.3127,453.6842,163.3255,91.3746,5970.23,122.6,2.9643,7.5325,75.5056,5913.1196,0.0632,0.4166,0.4611
6182.89,5932.6293,4.59,5721.0719,479.782,252.0555,94.2497,6007.198,266.14,3.2222,9.8907,82.6761,5940.5377,0.0628,0.4314,0.5295
6188.96,5976.4564,3.9752,5748.7592,495.2634,210.7718,96.1665,6055.672,190.91,3.4203,10.2419,82.9501,5989.0082,0.047,0.4485,0.541
6356.07,6042.1451,5.7639,5784.6138,513.5836,326.8627,97.4443,6150.608,409.48,3.745,11.520999999999999,88.8017,6028.9985,0.0674,0.4748,0.5851
6488.41,6116.8559,6.9376,5825.0665,539.4116,405.5155,98.2962,6253.308000000001,607.02,3.9952,14.472999999999999,91.5558,6094.4128,0.0881,0.5114,0.6492
6447.34,6178.3527,5.4648,5861.0892,563.7696,317.1973,96.6089,6332.734,472.43,4.1251,9.3168,83.8739,6173.2123,0.0697,0.5469,0.6431
6432.78,6219.7844,4.5069,5894.0612,580.3792,255.7255,94.6844,6382.7119999999995,382.57,4.2451,8.5223,80.9832,6236.2518,0.0756,0.5763,0.5971
6460.54,6249.7304,4.1909,5927.1823,605.3172,241.4409,94.6471,6437.028,277.65,4.4107,9.1907,82.3731,6286.6835,0.0896,0.5993,0.583
6523.26,6290.3236,4.465,5962.3215,642.425,251.7364,96.4314,6470.465999999999,334.3,4.518,8.7563,85.2884,6327.0288,0.0841,0.6185,0.6056
6589.31,6336.8359,4.6253,6001.8742,674.8188,253.43,97.6209,6490.646,400.35,4.702,9.8575,87.8316,6366.275,0.0818,0.6358,0.6305
6760.22,6403.7756,6.1052,6045.6792,713.5562,352.9482,98.414,6553.222,571.26,5.1099,12.707,92.0819,6410.882,0.0854,0.6586,0.6693
6993.63,6501.5729,8.3253,6099.4815,758.192,500.5927,98.9426,6665.392,804.67,5.5243,16.5984,94.9644,6480.7496,0.1151,0.6949,0.7171
6890.58,6576.43,5.5839,6150.0288,794.7642,333.2073,93.1705,6751.4,701.62,5.7635,14.8803,79.6102,6583.3257,0.0776,0.7274,0.7019
6813.39,6621.1922,3.5673,6197.0573,808.5112,199.2509,84.7347,6809.4259999999995,624.43,5.8013,13.5934,69.5084,6665.3865,0.0477,0.7477,0.6847
7020.37,6675.2142,5.6014,6250.6715,825.8682,345.84,89.8231,6895.638000000001,664.3,5.9765,18.0571,78.3486,6731.0352,0.0816,0.7687,0.6331
7144.6,6751.3278,6.4182,6309.5415,857.1222,410.4164,93.2154,6972.514,656.19,6.0199,21.4781,82.0888,6788.9022,0.0996,0.7929999999999999,0.6463
6907.05,6785.5577,2.3481,6355.9881,871.9012,131.0745,82.73299999999999,6955.198,459.71,5.8175,15.6009,58.7868,6860.0418,0.0646,0.7999,0.5955
6885.71,6789.2623,1.4825,6402.8204,882.1022,68.5591,72.9478,6954.224,452.93,5.6344,13.8094,57.0413,7144.6,0.0526,0.7917,0.5725
6981.62,6801.8874,2.2071,6448.465,893.4214,117.0982,67.8316,6987.87,521.08,5.598,12.9184,62.971000000000004,7139.4222,0.0562,0.7775,0.5702
6831.34,6813.5781,-0.4433,6484.3685,888.3560000000001,-61.1891,47.0276,6950.064,308.08,5.4999,10.3794,49.9954,7134.348000000001,0.0104,0.7489,0.4984
6803.95,6811.9898,-1.1793,6518.0738,863.5914,-108.0918,31.3517,6881.934,-216.42,5.3314,7.0465,47.8394,7122.2276,-0.0271,0.7092,0.4842
6917.11,6814.0740000000005,0.0672,6556.5492,823.9069999999999,-9.1945,31.9741,6883.946,-227.49,5.1489,6.6072,57.0268,7103.130999999999,0.0038,0.6693,0.4823
6867.53,6827.951,-0.7784,6589.9908,791.2596,-47.3109,27.5375,6880.31,-39.52,4.7883,6.5173,52.1933,7085.1801,0.0079,0.6266,0.4787
6853.69,6837.0004,-0.8112,6624.8792,766.6004,-57.7973,23.2255,6854.724,-32.02,4.1227,6.5432,50.7524,7068.3063,-0.0237,0.5819,0.4781
6988.67,6855.0767,1.0227,6667.4669,732.584,61.2482,48.817,6886.19,7.05,3.6203,8.1747,62.7789,7052.4449,-0.0218,0.5443,0.4686
7058.0,6894.6051,1.7252,6709.1242,690.427,127.1573,65.878,6937.0,226.66,3.3031,8.1974,67.6484,6853.69,0.0214,0.5152,0.4655
7352.91,6978.1325,5.553999999999999,6759.2281,697.3366,403.13,77.252,7024.16,548.96,2.9685,4.7368,80.6022,6857.7762,0.0635,0.5074,0.4682
7324.94,7036.9974,4.9262,6803.1531,703.2378,337.17,83.1363,7115.642,407.83,2.5482,2.5241,77.0892,6877.5816,0.0469,0.5093,0.4527
7281.54,7088.9398,3.8403,6845.1754,696.3318,257.7855,84.4239,7201.2119999999995,414.01,2.3826,5.4219,71.3027,6896.5947,0.0618,0.5123,0.4111
7294.29,7119.7476,3.5194,6881.2608,706.956,242.1109,85.7018,7262.335999999999,440.6,2.3422,5.9337,72.0425,6914.8473,0.0672,0.5146,0.42700000000000005
7209.92,7132.2328,2.0466,6909.0112,714.8648,123.3245,80.9203,7292.72,221.25,2.2124,3.27,59.8006,6932.3698,0.0406,0.5095,0.3555
7147.03,7138.460999999999,0.7812,6935.9223,706.904,29.2455,73.5334,7251.544,89.03,2.1957,4.6212,51.9105,6948.0726,0.0391,0.4951,0.3408
7325.94,7159.2108,2.6742,6970.2746,718.419,170.9891,79.8875,7251.744000000001,-26.97,2.3105,7.6719,66.8444,6961.9213,0.0645,0.4838,0.335
7404.35,7197.3629,3.1860000000000004,7006.575,736.6168,200.5973,86.5916,7276.306,79.41,2.3574,7.044,71.4991,6983.7624,0.0561,0.4774,0.349
7469.88,7252.0558,3.3760000000000003,7042.9835,747.7660000000001,210.11,91.0611,7311.424,188.34,2.5318,8.771,75.0167,7017.4094,0.0551,0.4759,0.3561
7153.2,7239.6841,-1.3473,7064.6715,726.1174,-121.5273,61.3444,7300.08,-141.09,2.5682,4.3701,43.7231,7062.6565,-0.0272,0.4588,0.303
7059.33,7207.8877,-2.7209,7076.1758,667.0998,-215.5182,40.8963,7282.54,-150.59,2.4887,1.0111,38.0736,7469.88,-0.0363,0.4269,0.2791
7105.5,7179.8247,-2.138,7080.4785,614.8588,-146.8564,31.0128,7238.451999999999,-41.53,2.4826,0.6729999999999999,42.4616,7461.669,-0.0242,0.389,0.2264
7223.25,7180.7955,-0.368,7093.2735,577.0928,-19.8618,33.9842,7202.232,-102.69,2.1608,-1.7634,52.7156,7453.6222,-0.0097,0.3548,0.2161
7322.04,7201.0464,0.998,7112.8369,545.7066,75.2464,43.9861,7172.664000000001,-82.31,1.8877,-0.0396,59.9088,7445.7364,0.0153,0.3289,0.226
7196.01,7198.4057,-0.6428,7119.5923,514.3842,-41.8491,40.4213,7181.226,-273.87,1.6979,-1.1746,48.5923,7438.0082,0.0068,0.3018,0.2242
7313.79,7217.5074,0.9608,7126.0996,498.1458,66.4882,47.6077,7232.118,160.59,1.6301,0.2673,57.5787,7431.3581,-0.0017,0.2807,0.2212
7450.02,7254.3324,2.5581,7146.9831,477.4506,175.1736,63.4593,7301.022,390.69,1.6136,3.3301,65.8616,7196.01,0.0061,0.2706,0.2265
7370.29,7290.154,1.2013,7165.6208,444.5958,91.4118,68.837,7330.43,264.79,1.609,3.1238,57.9192,7201.0902,-0.0133,0.2627,0.23
7353.8,7305.2357,0.9427,7179.9354,404.464,79.5173,71.0153,7336.781999999999,130.55,1.4439,0.3803,56.2361,7206.0688,0.0273,0.2546,0.249
7347.45,7301.0443,0.9212,7199.7858,395.275,84.2973,70.7529,7367.07,25.41,1.107,-0.7685,55.4909,7210.9478,0.0392,0.2458,0.2504
7240.98,7291.2635,-0.2799,7216.5946,388.5814,-30.1527,53.0699,7352.508000000001,44.97,0.6157,-3.0643,43.8108,7215.7293,0.0187,0.2307,0.2494
