2689.21,2687.4078,-0.2647,2674.5658,71.883,-10.1309,51.5581,2692.9,-13.94,0.8078,0.9683,49.7434,2713.052,-0.006999999999999999,0.1189,0.2893
2738.57,2695.1429,1.3306,2677.2262,71.6084,34.1245,65.7246,2697.828,24.64,0.9392,2.0933,70.5525,2654.84,0.0073,0.1165,0.2412
2767.52,2708.5708,2.1338,2680.6115,72.0902,57.6718,76.6199,2711.678,53.59,1.0736,2.1945,77.1975,2656.6204,0.0223,0.1217,0.3146
2799.08,2725.5931,3.0102,2686.3062,76.3858,81.9245,84.4132,2732.8559999999998,85.15,1.14,2.9566,82.3946,2661.1292,0.0318,0.135,0.3812
2838.59,2744.5961,4.0815,2693.7919,83.4622,109.3682,87.2819,2766.594,140.32,1.2277,4.9053,86.8851,2669.4062,0.0477,0.1572,0.4407
2829.47,2760.7958,3.3568,2701.4977,90.412,89.39,87.6554,2794.6459999999997,136.28,1.3179,4.4073,81.1517,2684.0441,0.0408,0.1815,0.4594
2835.34,2774.2899,3.1776,2709.1708,95.8874,83.2427,88.8949,2814.0,165.44,1.4137,4.8902,82.0658,2697.511,0.0483,0.2056,0.4606
2848.25,2784.7178,3.1934,2716.5881,104.5878,83.9418,90.8848,2830.1459999999997,109.68,1.5768,4.9493,84.1007,2709.9005,0.0544,0.2289,0.4691
2872.76,2798.0257,3.5846,2724.5738,116.56200000000001,92.5891,93.7601,2844.882,105.24,1.7586,5.8524,87.3665,2724.7825,0.0706,0.2527,0.4778
2889.01,2812.6772,3.5769,2733.6369,132.4766,91.0373,95.0981,2854.966,89.93,1.9935,6.4512,89.1411,2742.6682,0.0692,0.2764,0.5159
2864.38,2820.9172,2.1713,2740.7231,145.2588,48.7273,88.4236,2861.948,25.79,2.2395,6.1562,71.0015,2763.7328,0.0439,0.2941,0.5
2855.41,2826.4972,1.2928,2748.5069,152.2214,24.6482,80.921,2865.962,25.94,2.4995,6.0233,65.2028,2786.1228,0.0308,0.3047,0.5029
2868.25,2832.0065,1.2126,2756.9812,156.8002,25.6991,72.9033,2869.962,32.91,2.7138,7.4291,69.4838,2804.9303,0.0241,0.3109,0.5179
2874.83,2839.0257,1.04,2765.4088,158.767,22.5236,70.2291,2870.3759999999997,26.58,2.8058,4.9756,71.6301,2820.7287,0.0126,0.3137,0.5418
2845.79,2840.4327,-0.2095,2772.4392,154.384,-10.7627,56.3866,2861.732,-26.97,2.7816,2.8282,52.1897,2822.49,0.0057,0.3092,0.4976
2889.44,2845.988,1.0543,2781.1323,154.4908,28.2645,65.0814,2866.744,0.43,2.7336,3.2282,67.9024,2833.018,0.0187,0.3053,0.4486
2935.16,2858.2314,2.3652,2790.8531,157.74200000000002,64.3764,75.0249,2882.6940000000004,70.78,2.6676,3.4019999999999997,77.2854,2843.5898,0.0296,0.3069,0.5003
2941.34,2874.5578,2.2483,2799.8242,159.66299999999998,60.92,82.78200000000001,2897.312,76.96,2.6711,3.6198,78.3136,2863.1118,0.0233,0.3112,0.4945
2978.57,2892.3632,3.1147,2809.8192,162.231,86.3027,87.7617,2918.06,114.19,2.7273,4.9313,83.6608,2879.1694,0.0301,0.3207,0.5442
3006.73,2910.2872,3.6158,2821.3912,165.1684,102.2836,91.1363,2950.248,142.35,2.7712,5.9234,86.6488,2899.7776,0.0473,0.335,0.5913
3005.2,2928.0442,3.1707,2832.7438,170.5464,90.1909,91.6651,2973.4,140.82,2.7498,5.8695,85.6279,2921.9640000000004,0.0498,0.3497,0.6009
2943.75,2931.1029,0.9031,2841.9977,172.6184,21.5255,81.6226,2975.118,79.37,2.5847,3.7047,54.6139,2935.66,0.0256,0.3545,0.5529
2997.46,2938.8682,2.355,2852.9027,177.6592,62.3218,84.0133,2986.342,142.05,2.5812,5.9372,67.1089,2941.23,0.0409,0.3584,0.5113
3033.23,2952.5221,3.055,2865.7858,184.8538,83.0936,89.1613,2997.2740000000003,164.98,2.634,6.9794,73.0405,2956.8920000000003,0.0618,0.3649,0.5284
2997.33,2963.6675,1.4644,2877.4835,192.9376,36.0573,83.2995,2995.3940000000002,122.5,2.5925,5.2341,60.0072,2972.3556,0.036000000000000004,0.3665,0.5098
3047.3,2976.3203,2.6566,2891.9988,201.1656,67.7082,87.1849,3003.8140000000003,201.51,2.5752,6.0757,69.19,2984.7265,0.0368,0.3699,0.5052
3053.4,2987.3126,2.266,2906.0062,205.5116,58.9027,88.5093,3025.744,163.96,2.6706,5.6902,70.1926,2998.6692,0.0367,0.3737,0.5127
3042.11,3000.8548,1.4556,2917.6808,207.7668,37.89,86.4786,3034.6740000000004,106.95,2.6942,6.2048,65.4615,3011.8993,0.0209,0.3744,0.4948
3036.31,3005.7246,0.9783,2928.0188,205.6938,23.4564,83.6279,3035.29,38.85,2.6231,6.3353,62.8501,3022.4835,0.0097,0.3711,0.4357
3021.78,3006.2916,0.2715,2936.5842,199.3456,4.9982,77.9776,3040.18,-11.45,2.5555,5.3527,56.1197,3064.82,0.0055,0.3624,0.4157
