1946.27,1919.0171,1.7374,1902.3946,0.9279999999999999,34.7382,75.2763,1923.5520000000001,50.63,0.5561,0.934,77.3727,1886.5366,0.023,24.8537,0.0356,0.3457
1947.28,1923.7255,1.7116,1905.7631,4.0680000000000005,33.8282,79.1231,1933.694,42.94,0.4569,0.9189,77.8144,1889.3455,0.0305,24.7737,0.0478,0.3526
1929.98,1925.2166,0.7912,1908.5054,7.7344,13.9336,73.6684,1937.4660000000001,33.41,0.3303,0.1983,55.5302,1892.0421,0.0188,23.3134,0.057,0.3379
1932.49,1926.2581,0.7861,1911.0685,11.0866,12.3855,71.1198,1938.592,21.37,0.3311,1.633,57.6421,1894.6308,0.0191,22.1153,0.0639,0.3722
1927.27,1925.8695,0.342,1913.1773,13.8126,4.11,66.9848,1936.658,0.41,0.3918,2.0881,51.5343,1897.116,0.0119,20.9128,0.0677,0.3361
1941.49,1928.6227,0.873,1915.9331,17.0752,14.1618,68.71,1935.7020000000002,4.55,0.4548,2.5258,64.0031,1899.1934,0.0231,19.7065,0.07200000000000001,0.3106
1935.66,1929.8431,0.3961,1917.8823,21.041999999999998,5.4845,60.9142,1933.378,-10.61,0.5259,2.1112,56.8122,1901.0788,0.0127,19.0438,0.0749,0.3116
1924.62,1929.2504,-0.2639,1919.4785,22.633000000000003,-8.1055,45.2438,1932.306,-22.66,0.5303,1.0649,45.2576,1903.8161,-0.0012,17.7591,0.0743,0.2561
1929.73,1929.0478,-0.1421,1921.335,22.4982,-4.6873,39.3598,1931.754,-0.25,0.5765,1.7484,50.8139,1906.3891,-0.0037,16.1366,0.0725,0.2665
1915.82,1926.6591,-0.882,1921.5496,20.2446,-17.5936,32.4511,1929.464,-16.67,0.5855,0.2459,38.1614,1908.21,-0.0156,16.0243,0.067,0.2541
1941.59,1929.1879999999999,0.3875,1922.3638,19.7338,7.7536,50.542,1929.484,14.32,0.6065,0.7645,60.1955,1910.5194,-0.0029,16.4777,0.0643,0.2099
1952.79,1932.2479,0.8977,1923.2735,19.8516,18.3609,65.4604,1932.91,11.3,0.6274,0.8183,66.4333,1912.4874,0.0117,17.4507,0.0655,0.2446
2002.01,1944.1245,3.1932,1926.3773,25.2412,62.6055,76.0242,1948.388,77.39,0.7053,2.8106,81.6216,1915.8876,0.0347,23.0908,0.0779,0.3748
1999.28,1953.8525,2.8228,1929.4104,30.5486,53.5755,80.3773,1962.2979999999998,69.55,0.7706,3.5907,79.2353,1924.7749,0.036000000000000004,26.9636,0.0956,0.3823
1999.37,1962.8441,2.5225,1932.1454,36.3314,47.5855,83.3087,1979.0079999999998,83.55,0.9246,3.4608,79.2593,1935.0547,0.0289,30.1288,0.1149,0.3925
1995.45,1967.9063,2.0469999999999997,1934.68,40.3488,37.4673,83.9848,1989.78,53.86,1.0608,3.5376,74.74600000000001,1944.1009,0.03,32.4838,0.1328,0.3885
1982.42,1970.3366,1.1429,1936.8438,44.4386,20.7164,80.1869,1995.7060000000001,29.63,1.1824,2.1082,60.9112,1952.0616,0.0292,33.6954,0.1457,0.3817
1995.01,1973.9031,1.5541,1940.4427,50.4854,27.9109,81.7601,1994.306,42.22,1.2236,3.0661,67.8178,1959.067,0.0327,34.7037,0.1567,0.3678
2009.85,1978.1651,1.9886,1945.135,57.0234,35.0027,87.5681,1996.42,10.48,1.2953,4.9081,74.2526,1964.2238,0.0468,35.5138,0.1679,0.3791
2039.25,1988.3598,2.9813,1950.7346,66.6328,54.4464,90.8987,2004.396,43.8,1.4887,5.0299,82.5483,1970.7095,0.0479,38.3229,0.1834,0.4637
2040.33,1997.6448,2.5585,1956.2996,73.862,44.2073,91.0651,2013.372,57.91,1.6654,4.4828,82.7927,1982.0679,0.0429,40.3692,0.2,0.4671
2046.73,2006.9947,2.3191,1961.7762,80.4576,41.0491,89.6246,2026.234,51.72,1.9279,4.8106,84.3511,1993.7647,0.0218,42.5484,0.2167,0.4803
2052.08,2014.5726,2.1165,1967.7573,82.3402,37.3727,83.8526,2037.648,57.07,2.0796,2.501,85.6543,2006.5838,0.0257,43.8714,0.2324,0.4891
2020.46,2016.257,0.2617,1971.9627,81.9036,4.0755,70.2562,2039.77,25.45,2.1449,1.0594,53.8481,2082.02,0.0104,43.4795,0.2398,0.4562
2016.77,2015.0905,0.0175,1975.4208,81.0352,-1.2045,60.0542,2035.274,6.92,2.0331,0.8703,51.1864,2080.6562,0.0106,43.33,0.2401,0.4186
2024.03,2013.434,0.275,1978.7704,80.6066,3.8136,54.0046,2032.014,-15.22,1.9673,1.4323,56.2878,2077.9092,0.0206,43.5913,0.2365,0.4135
2032.8,2015.9160000000002,0.5707,1982.0985,82.1622,9.1882,52.3769,2029.2279999999998,-7.53,1.9377,2.5413,62.0386,2075.272,0.0186,44.2806,0.2316,0.4225
2051.44,2021.4070000000002,1.2591,1986.1046,84.0934,21.5536,57.7144,2029.1,11.11,1.9658,3.4816,71.5762,2069.8725,0.0203,45.6402,0.2288,0.4116
2069.27,2029.1818,1.7756,1991.4619,86.0988,32.6327,67.4164,2038.862,28.94,2.0513,4.381,77.9386,1985.28,0.0145,46.8955,0.2298,0.4519
2063.95,2036.3016,1.2279,1996.5181,84.6866,22.3945,72.0513,2048.298,23.62,2.0793,4.1127,72.1556,1987.0462,0.0114,47.3494,0.2313,0.4462
2075.63,2043.5983,1.5278,2002.2242,84.4036,30.7673,78.1178,2058.618,28.9,2.0628,4.0411,76.7087,1988.7771,0.0139,47.5993,0.2341,0.4724
2037.49,2042.6499,-0.3306,2005.9165,80.3922,-7.1145,69.4627,2059.556,-14.59,1.8751,2.1293,46.7524,1992.6416,-0.0071,46.4545,0.2298,0.4274
2015.34,2038.2427,-1.3136,2008.9812,74.0406,-26.4109,56.3175,2052.3360000000002,-5.12,1.625,1.0190000000000001,36.7506,1996.3515,-0.0025,44.2967,0.2164,0.4089
2017.31,2032.4049,-1.0984,2012.5462,71.5842,-21.28,48.2099,2041.944,0.54,1.3319999999999999,0.3712,38.1625,1999.9131,0.0003,40.9687,0.1982,0.4221
1991.88,2024.6492,-2.1044,2014.9365,67.666,-44.1118,34.3375,2027.53,-32.15,0.9712,-2.3229,28.357,2057.59,-0.0159,37.7539,0.1728,0.4014
1959.54,2014.4499,-3.4529,2016.6181,60.608999999999995,-71.2491,24.136,2004.3120000000001,-73.26,0.6406,-3.9597,20.3698,2056.1774,-0.036000000000000004,34.0986,0.1382,0.381
1944.7,2000.8452,-3.8997,2016.7377,51.3312,-78.8773,19.0091,1985.754,-130.93,0.3399,-4.985,17.6347,2052.1167,-0.052000000000000005,33.8396,0.0971,0.3723
1951.36,1991.8667,-3.2812,2016.6827,40.7044,-64.8136,17.031,1972.9579999999999,-86.13,0.0434,-4.9082,23.1891,2044.8617,-0.057,33.9445,0.0556,0.3177
1910.14,1979.8818,-4.8421,2013.1492,25.1538,-93.1882,13.5749,1951.524,-105.2,-0.2895,-5.4601,15.4507,2038.0420000000001,-0.0745,39.5987,0.0088,0.3783
1907.15,1968.2368,-4.4185,2009.6058,9.9218,-81.44,11.3154,1934.578,-110.16,-0.7163,-5.4354,15.0145,2026.809,-0.0812,44.5,-0.0388,0.3925
1862.89,1949.945,-5.825,2004.3565,-10.0868,-107.4218,8.7881,1915.2479999999998,-128.99,-1.3266,-7.9613,10.0002,2013.7461,-0.0857,52.6932,-0.0918,0.5015
1862.39,1936.3373,-5.044,1999.2388,-26.8158,-88.5364,9.7264,1898.786,-97.15,-1.9334,-8.383,9.9552,1994.7938,-0.0759,59.3506,-0.1446,0.5053
1863.57,1923.3835,-4.1199,1994.6677,-41.5072,-71.5455,11.1696,1881.2279999999998,-81.13,-2.625,-10.2167,11.09,1973.2879,-0.0762,64.797,-0.1932,0.504
1842.05,1910.9665,-4.4263,1988.7846,-58.001000000000005,-77.3118,10.1315,1867.61,-109.31,-3.187,-9.5922,8.6925,1954.7928,-0.0752,71.1329,-0.2395,0.53
1859.89,1903.5463,-2.8477,1983.0169,-70.485,-45.1609,14.4286,1858.158,-50.25,-3.5839,-7.7133,24.8533,1934.9971,-0.0509,75.1568,-0.2776,0.5243
1859.61,1896.0008,-2.1909,1976.1077,-79.5834,-33.4164,17.3573,1857.5020000000002,-47.54,-3.9365,-7.8173,24.7707,1918.3688,-0.0438,77.8776,-0.3074,0.5392
1855.03,1891.8514,-1.8430000000000002,1968.9808,-87.7196,-28.4955,20.9654,1856.03,-7.86,-4.1866,-6.8704,23.2542,1904.401,-0.0494,80.1208,-0.3302,0.5523
1836.15,1884.2892,-2.3105,1960.8815,-97.7412,-37.5073,16.8182,1850.546,-27.42,-4.3257,-5.5818,17.8488,1892.668,-0.0387,82.4613,-0.3495,0.5807
1856.46,1880.2222,-0.8420000000000001,1953.3577,-101.7012,-8.57,22.7295,1853.4279999999999,14.41,-4.3335,-4.8633,36.81,1881.1664,-0.0266,82.7209,-0.3607,0.5548
1864.75,1878.5145,-0.0138,1947.3688,-104.4974,3.8464,42.318000000000005,1854.4,4.86,-4.4162,-2.3763,43.2282,1871.735,0.001,83.2806,-0.3634,0.5524
1857.13,1877.2135,-0.1859,1941.2288,-103.2906,0.7736,49.6238,1853.904,-2.48,-4.3341,-2.6228,38.8731,1864.0013,-0.0028,83.8207,-0.3609,0.5495
1837.53,1871.0374,-0.9304,1934.0558,-103.5816,-16.5209,40.1562,1850.404,-17.5,-4.2737,-1.3613,29.6523,1857.6597,-0.013999999999999999,84.4059,-0.3578,0.5651
1799.26,1859.1179,-2.7156,1925.0735,-107.3982,-49.0518,31.2397,1843.026,-55.77,-4.087,-3.3897,19.0595,1853.0733,-0.0232,85.8341,-0.3604,0.6029
1813.46,1850.9047,-1.7312,1915.9204,-107.8766,-30.2964,31.8996,1834.4260000000002,-22.69,-3.821,-2.6889,30.1672,1840.1187,-0.025,84.5499,-0.3625,0.5939
1818.58,1844.1323,-1.2531,1906.2785,-109.8338,-23.0427,34.3535,1825.192,-37.88,-3.5088,-1.2741,34.0813,1829.1569,-0.0221,80.7198,-0.3619,0.5986
1774.02,1834.0868,-3.3752,1895.1273,-115.0434,-59.7964,26.3393,1808.57,-90.73,-3.2211,-4.6169,21.4974,1820.3876,-0.0437,78.1534,-0.36700000000000005,0.6186
1765.38,1821.6845,-3.4316,1883.1946,-120.6028,-59.87,19.9401,1794.14,-91.75,-3.013,-5.0672,19.7967,1808.906,-0.0385,73.2114,-0.3756,0.6485
1785.76,1812.8419,-1.9868,1873.5127,-122.8646,-33.1927,21.7006,1791.44,-51.77,-2.8296,-3.7342,34.471,1798.5908,-0.0381,68.6706,-0.3806,0.6287
1824.53,1815.7253,0.281,1866.1738,-123.9536,6.6336,36.8581,1793.654,25.27,-2.5699,-1.6442,53.7772,1757.33,-0.0216,63.0906,-0.3745,0.5227
1818.97,1818.5985,0.0541,1858.5454,-126.5946,4.4818,45.4338,1793.7320000000002,5.51,-2.231,-0.9357,51.1822,1758.7474,-0.0205,55.9409,-0.3616,0.5163
1804.64,1817.0525,-0.4977,1851.3438,-129.1046,-4.3836,52.5412,1799.856,-13.94,-2.0774,-2.7913,44.5355,1760.1365,-0.0179,50.055,-0.3469,0.5247
1806.63,1814.2011,-0.1213,1845.4627,-129.2714,2.1973,58.2155,1808.106,32.61,-2.0255,-3.1168,45.7104,1761.4977,0.0041,45.7992,-0.3304,0.4717
1827.69,1816.0519,1.1802,1840.9623,-122.94200000000001,24.1518,71.5938,1816.4920000000002,62.31,-1.915,-1.5852,57.2187,1762.8318,0.0078,41.3605,-0.3085,0.4081
1825.02,1818.2699,1.0908,1836.1031,-118.3008,19.14,79.2687,1816.59,39.26,-1.7047,-0.6808,55.4311,1765.4733,0.0035,35.0443,-0.2841,0.4169
1824.14,1819.8275,0.9261,1832.7954,-114.2402,17.2891,83.3151,1817.624,-0.39,-1.405,1.3828,54.7545,1768.0092,0.0275,31.8094,-0.2589,0.4303
1822.62,1819.3336,0.7994,1829.5442,-105.9236,15.4018,83.3954,1821.22,3.65,-1.1824,0.5051,53.4034,1771.7538,0.0314,28.1534,-0.2341,0.33899999999999997
1818.05,1818.8264,0.5491,1827.8196,-97.3692,6.8291,78.3711,1823.504,13.41,-1.0895,-0.0291,49.0379,1776.6207,0.0178,27.4218,-0.2112,0.3632
1843.83,1823.4901,1.6479,1827.1058,-88.5386,25.4773,84.146,1826.7320000000002,37.2,-0.7259,3.9351,67.1927,1781.0983,0.0105,26.7458,-0.185,0.2405
1886.18,1834.0144,3.4087,1827.9754,-79.9002,58.6982,88.1485,1838.964,58.49,-0.2177,6.8427,80.7272,1787.6284,0.0356,28.2429,-0.1495,0.2937
1897.68,1846.4059,3.5099,1830.115,-69.1978,63.5482,90.7946,1853.672,72.66,0.1755,6.2674,83.01100000000001,1799.9322,0.049,31.1824,-0.1077,0.3133
1901.6,1856.5383,3.3616,1831.7192,-56.7272,59.9564,92.0892,1869.4679999999998,77.46,0.4367,4.2241,83.7964,1814.2497,0.0499,33.6483,-0.0635,0.3205
1883.3,1860.658,2.0695,1832.6304,-45.7916,34.5055,87.0068,1882.5179999999998,60.68,0.6766,3.5366,66.5586,1829.0994,0.0295,34.6957,-0.0241,0.32299999999999995
1899.43,1866.6171,2.5049,1834.3381,-35.5646,42.1991,88.859,1893.638,81.38,1.0079,5.2526,72.5346,1841.5731,0.0392,36.7859,0.0131,0.3243
1890.54,1869.6584,1.6416,1836.43,-26.4142,27.5955,87.2056,1894.51,46.71,1.2676,4.6446,64.868,1852.0510000000002,0.0351,38.343,0.0449,0.3178
1895.49,1872.8743,1.5991,1837.9312,-16.8536,26.1391,87.7114,1894.0720000000001,9.31,1.4861,3.7096,67.1854,1860.8524,0.0384,39.8329,0.07200000000000001,0.3175
1885.14,1872.9094,0.7737,1838.7154,-7.8238,10.2436,81.5799,1890.78,-12.54,1.7080000000000002,3.2942,57.6447,1868.1112,0.0356,40.5475,0.0924,0.3239
1885.8,1874.0421,0.5328,1839.8181,1.8912,5.16,67.6671,1891.28,-15.8,1.9185,3.3802,58.1,1874.2086,0.0223,41.4138,0.107,0.3398
1863.19,1871.8757,-0.8512,1840.805,7.5922,-21.5536,48.2063,1884.0320000000002,-20.11,2.0424,2.2259,40.2937,1900.44,-0.0122,41.6526,0.1124,0.3281
1850.89,1868.0198,-1.649,1842.7908,8.4308,-34.4955,38.3631,1876.102,-48.54,2.0793,1.8063,33.5762,1899.6052,-0.0247,40.8476,0.1091,0.3244
1838.86,1862.5267,-2.2667,1843.7677,7.0506,-42.2236,30.6939,1864.776,-51.68,2.0059,-0.2695,28.0815,1897.1406,-0.033,40.4361,0.0979,0.3304
1839.39,1858.0020000000002,-2.0355,1844.5681,5.5544,-36.3945,25.8032,1855.626,-56.1,1.7597,-2.4807,28.6984,1892.9106,-0.0233,40.1344,0.0825,0.3637
1841.16,1854.7582,-1.6947,1847.1504,5.267,-29.13,23.284000000000002,1846.6979999999999,-43.98,1.3748,-2.9784,31.0679,1888.9343,-0.0307,37.5916,0.0655,0.3762
1877.91,1857.7461,0.3733,1851.4785,5.8636,8.11,38.6799,1849.642,-7.89,1.0394,-1.2458,62.2907,1885.1967,-0.0067,34.2581,0.0557,0.34600000000000003
1874.88,1861.5977,0.249,1854.9062,7.1462,7.3118,49.6796,1854.44,11.69,0.8190000000000001,-0.4471,59.6189,1881.6833,-0.0109,31.8876,0.05,0.3867
1876.72,1865.915,0.449,1856.9135,7.5724,10.4082,57.9241,1862.0120000000002,25.83,0.6111,-1.1956,60.8428,1878.5943,-0.0045,31.5531,0.0473,0.3354
1884.4,1869.0355,0.8877,1859.43,9.0012,19.0964,66.7889,1871.014,45.54,0.4491,-0.3248,66.0037,1862.71,-0.0007,31.0315,0.048,0.2914
1889.01,1872.7843,1.1638,1862.675,10.436,23.3545,74.9474,1880.5839999999998,49.62,0.2466,-0.3419,68.9514,1863.3554,0.0137,29.5062,0.0514,0.3248
1911.54,1880.0697,2.2499,1866.71,16.0674,43.5445,82.7347,1887.31,70.38,0.1481,1.4004,79.4175,1863.9879,0.0317,28.7291,0.0604,0.3388
1909.63,1884.8808,2.0393,1869.8615,21.9516,37.4127,83.3082,1894.26,31.72,0.0857,1.2637,76.7844,1865.9484,0.0371,28.7702,0.0717,0.3461
1909.98,1889.9756,1.8458,1873.1292,29.006999999999998,32.3909,81.6267,1900.912,35.1,0.1192,2.5113,76.9524,1869.4465,0.037000000000000005,28.3127,0.0834,0.3101
1909.16,1893.2920000000001,1.5392,1876.3992,35.0586,25.18,77.3901,1905.864,32.44,0.2032,3.1482,75.4177,1874.2996,0.0356,27.3595,0.0941,0.3324
1933.43,1900.2218,2.4008,1880.6612,42.8648,40.9009,84.2661,1914.7479999999998,49.03,0.39399999999999996,5.1429,85.6103,1878.7644,0.0287,27.2807,0.10800000000000001,0.381
1938.58,1907.2828,2.226,1885.2969,47.4316,37.1945,85.8431,1920.156,49.57,0.5837,5.3925,86.9844,1884.374,0.0329,26.4763,0.1234,0.3925
1911.72,1909.1199,0.498,1887.9081,49.7222,7.2609,72.4592,1920.5739999999998,0.18,0.7538,3.8324,54.4442,1892.0043,0.0183,25.5909,0.1331,0.3626
1921.58,1909.7482,0.8235,1889.2696,52.9744,12.8755,68.462,1922.894,11.95,0.8718,2.3255,60.8893,1898.719,0.0193,26.3919,0.1401,0.2953
1919.64,1909.8834,0.5249,1890.1142,55.2978,7.0336,60.2964,1924.99,9.66,1.0212,2.3874,58.9211,1904.6279,0.016,26.9921,0.1441,0.3177
1946.44,1916.2723,1.6192,1891.8388,59.2126,28.1936,68.0634,1927.592,37.28,1.2314,3.715,73.2531,1908.67,0.0179,29.0267,0.1508,0.3606
1927.02,1917.7265,0.4191,1893.5204,58.9432,5.3182,61.4567,1925.28,-6.41,1.3266,2.2617,56.2025,1915.2192,0.009000000000000001,29.7409,0.1543,0.3513
1936.31,1920.4317,0.6964,1894.9388,60.0142,12.3564,62.6897,1930.1979999999999,-2.27,1.4551,2.504,61.3648,1920.8515,0.0136,30.8478,0.1568,0.3452
1946.46,1923.2471,1.0713,1897.0896,62.028,19.1582,69.671,1935.174,34.74,1.4923,1.8268,66.5362,1925.6953,0.0192,32.3777,0.16,0.3546
1944.89,1927.0576,0.8359,1898.9896,63.8458,14.4145,73.3725,1940.224,23.31,1.5439,1.8464,64.9232,1929.861,0.0059,33.6524,0.1625,0.3724
