2078.74,2079.595,-0.2884,2068.3646,63.4094,-7.35,53.4424,2085.798,-8.03,0.7861,0.4198,48.3192,2099.111,0.0011,0.1401,0.305
2142.5,2088.6288,2.4732,2070.9273,67.1458,51.0373,66.6832,2095.242,47.22,0.95,2.8367,78.8839,2062.9,0.0252,0.142,0.2746
2173.32,2103.4219,3.5761,2074.7962,71.9288,73.0482,74.922,2111.042,78.04,1.1194,4.6667,84.2775,2064.6088,0.04,0.155,0.3771
2179.48,2119.0295,3.4462,2078.79,77.3368,70.9427,82.1142,2129.252,84.2,1.3329,4.3532,85.1851,2069.3728,0.0381,0.1742,0.4184
2217.19,2135.0175,4.7034,2085.0673,84.6146,96.7536,86.2834,2158.246,122.87,1.5359,6.2738,89.5967,2073.9463,0.0588,0.2019,0.4789
2209.87,2147.9915,3.8527,2091.8381,91.9872,79.1318,87.1934,2184.472,121.44,1.6942,5.4051,83.785,2083.0672,0.0519,0.2308,0.4735
2219.03,2161.3678,3.7853,2098.2562,98.8012,76.2682,89.6493,2199.778,146.81,1.8633,6.337999999999999,85.2243,2094.6626,0.0562,0.2593,0.4941
2221.81,2169.7134,3.3713,2104.6908,106.2082,67.5455,89.3948,2209.476,79.31,2.0778,6.0388,85.6869,2105.3304,0.06,0.2852,0.5258
2222.19,2177.1526,2.8827,2111.0281,114.902,56.3009,89.1852,2218.018,48.87,2.2638,6.0569,85.7601,2118.9653,0.0675,0.3067,0.5546
2229.92,2185.0355,2.7033,2118.1438,125.8534,51.1682,89.8354,2220.564,50.44,2.4448,6.4259,87.3393,2131.2368,0.0678,0.3243,0.5683
2203.6,2187.0347,1.0444,2123.825,134.035,12.9045,77.2792,2219.31,-13.59,2.6136,5.2179,60.1039,2142.2811,0.0277,0.3326,0.5323
2193.92,2188.0017,0.1349,2130.005,134.7522,-7.2464,63.8668,2214.288,-15.95,2.7823,5.0512,52.8328,2152.221,0.0094,0.3318,0.5364
2233.25,2193.9604,1.3345,2137.3615,134.6266,23.8336,71.6472,2216.576,14.22,3.0165,7.7709,70.3319,2161.1669,0.0241,0.3311,0.5063
2236.49,2201.0048,1.1221,2144.36,134.0382,21.3309,72.3896,2219.436,14.68,3.0435,4.3869,71.3815,2169.2182,0.0086,0.3299,0.5179
2185.82,2200.1417,-1.2154,2149.4396,126.0104,-29.9155,52.3321,2210.616,-36.37,2.8596,0.5752,42.8993,2176.18,-0.0109,0.3184,0.4377
2207.71,2199.0436,-0.3321,2154.7342,120.715,-7.1636,47.8393,2211.438,-22.21,2.7237,1.2953,52.6863,2185.9936,-0.0051,0.3041,0.4281
2213.88,2198.8243,-0.0411,2159.7527,115.4364,-1.3582,47.3467,2215.43,10.28,2.485,-0.1493,55.278999999999996,2194.6296,-0.0036,0.289,0.385
2211.39,2203.0177,-0.1593,2164.9438,109.5254,-3.1536,46.0084,2211.058,7.79,2.2562,-0.2616,53.85,2202.2292,-0.0049,0.2728,0.3926
2248.89,2209.31,1.4199,2171.1104,106.4606,31.8845,60.3267,2213.538,45.29,2.0878,1.4297,68.5452,2204.1769,0.0084,0.2624,0.3992
2254.48,2215.8705,1.5473,2177.5788,102.8574,34.5391,71.3516,2227.27,50.88,1.9165,1.6819,70.2403,2210.6831,0.0226,0.2561,0.4131
2246.81,2223.4548,1.1084,2183.3581,101.75399999999999,25.3336,74.7886,2235.09,43.21,1.7469999999999999,1.3359,64.5158,2218.5802,0.0235,0.2503,0.4173
2201.26,2219.7338,-0.8348,2187.7615,98.5474,-20.0036,59.5249,2232.5660000000003,-2.34,1.4429,-0.7185,40.8121,2262.67,-0.0143,0.2368,0.3797
2216.24,2218.2401,-0.2074,2192.4138,92.6006,-7.0527,55.1224,2233.536,22.32,1.2802,0.2883,48.3073,2261.4098,-0.0091,0.221,0.376
2223.49,2218.9927,0.0081,2197.3819,86.6412,1.0845,51.217,2228.456,-9.76,1.1662,0.201,51.8486,2258.7258,0.0169,0.2053,0.3779
2193.31,2216.3757,-1.2014,2201.4158,84.4794,-25.17,36.6595,2216.222,-43.18,0.8363,-1.2827,38.6292,2256.1492,-0.0065,0.1849,0.3617
